index,V1_0-4,V1_5-15,V1_16-19,V1_20-59,V1_60+,V1_Risk_16-19,V1_Risk_20-59,V1_Risk_60+,V1_Clinical,V1_Crowded,V1_Disabled,V1_Edu,V1_Ethnic,V1_Factory,V1_Frontline,V1_Healthcare,V1_Military,V1_Shielding,V1_Police,V1_Pregnant,V1_PrimaryStu,V1_Religious,V1_Residents,V1_CareStaff,V1_TertiaryStu,V3_0-4,V3_5-19,V3_20-59,V3_60+,V3_Risk_16-19,V3_Risk_20-59,V3_Risk_60+,V3_Airport,V3_Clinically,V3_EduStu,V3_HighContact,V3_Multi,V3_Pregnant,V3_PrimaryStu,V1_IssuePoint,V2_H7_IssuePoint,V3_IssuePoint,VacCategory,VacDailySmoothed,CHI,GRI,SI,new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,weekly_cases,biweekly_cases,reproduction_rate,daily_ people_1_dose,total_vaccinations,people_1_dose,people_2_doses,people_boosters,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
20210306,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,853083,61.49,61.61,56.02,13,11.714,0,0,82,144,0.94,,,,,,,,
20210307,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,19,11.714,0,0,82,152,0.99,,,,,,,,
20210308,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,8,11.286,0,0,79,150,1.01,,,,,,,,
20210309,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,5,10.571,0,0,74,143,1.07,,,,,,,,
20210310,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,11,10.714,0,0,75,147,1.12,,,,,,,,
20210311,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,9,10.714,0,0,75,150,1.2,,,,,,,,
20210312,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,7,10.286,0,0,72,147,1.27,,,,,,,,
20210313,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,10,9.857,0,0,69,151,1.22,,,,,,,,
20210314,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,890000,61.49,61.61,56.02,5,7.857,0,0,55,137,1.11,,64980000,,,,,,
20210315,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1000381,58.51,59.01,51.39,13,8.571,0,0,60,139,1.04,,,,,,,,
20210316,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1110762,58.51,59.01,51.39,4,8.429,0,0,59,133,0.94,,,,,,,,
20210317,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1221143,58.51,59.01,51.39,6,7.714,0,0,54,129,0.87,,,,,,,,
20210318,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1331524,58.51,59.01,51.39,11,8,0,0,56,131,0.83,,,,,,,,
20210319,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1441905,58.51,59.01,51.39,4,7.571,0,0,53,125,0.79,,,,,,,,
20210320,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1552286,58.51,59.01,51.39,12,7.857,0,0,55,124,0.79,,74956000,,,,,,
20210321,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1818286,58.51,59.01,51.39,7,8.143,0,0,57,112,0.8,,,,,,,,
20210322,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,1973905,58.51,59.01,51.39,9,7.571,0,0,53,113,0.84,,80460000,,,,,,
20210323,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,4,,,2077238,61.37,61.51,51.39,10,8.429,0,0,59,118,0.86,,82846000,,,,,,
20210324,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,2270243,61.37,61.51,51.39,11,9.143,0,0,64,118,0.87,,85859700,,,,,,
20210325,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,2816476,61.37,61.51,51.39,11,9.143,0,0,64,120,0.86,,91346000,,,,,,
20210326,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,3453810,61.37,61.51,51.39,12,10.286,0,0,72,125,0.86,,97470000,,,,,,
20210327,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,,,,,3923000,61.37,61.51,51.39,11,10.143,0,0,71,126,0.86,,102417000,,,,,,
20210328,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,1,,1,,4129286,61.37,61.51,51.39,12,10.857,0,0,76,133,0.88,,106613000,,,,,,
20210329,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4357429,56.9,57.6,44.44,8,10.714,0,0,75,128,0.93,,110962000,,,,,,
20210330,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4549143,56.9,57.6,44.44,11,10.857,0,0,76,135,1,,114690000,,,,,,
20210331,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4851614,60.48,60.73,50,16,11.571,0,0,81,145,1.08,,119821000,,,,,,
20210401,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,5038571,60.48,60.73,50,9,11.286,0,0,79,143,1.14,,126616000,,,,,,
20210402,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,5190143,60.48,60.73,50,26,13.286,0,0,93,165,1.21,,133801000,,,,,,
20210403,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4894286,60.48,60.73,50,20,14.571,0,0,102,173,1.2,,136677000,,,,,,
20210404,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4765286,60.48,60.73,50,33,17.571,0,0,123,199,1.2,,139970000,,,,,,
20210405,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4548571,78.63,76.61,78.24,24,19.857,0,0,139,214,1.18,,142802000,,,,,,
20210406,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4461429,78.63,76.61,78.24,12,20,0,0,140,216,1.12,,145920000,,,,,,
20210407,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4178571,78.63,76.61,78.24,24,21.143,0,0,148,229,1.1,,149071000,,,,,,
20210408,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,4076286,78.63,76.61,78.24,21,22.857,0,0,160,239,1.06,,155150000,,,,,,
20210409,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,3902857,78.63,76.61,78.24,14,21.143,0,0,148,241,1,,161121000,,,,,,
20210410,0,0,0,0,2,0,0,2,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,2,2,2,0,0,0,,,,,3970571,78.63,76.61,78.24,10,19.714,0,0,138,240,0.96,,164471000,,,,,,
20210411,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,0,,1,,3910429,78.63,76.61,78.24,16,17.286,0,0,121,244,0.95,,167343000,,,,,,
20210412,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4160857,78.63,76.61,78.24,9,15.143,0,0,106,245,0.95,,171928000,,,,,,
20210413,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4243286,78.63,76.61,78.24,12,15.143,0,0,106,246,0.95,,175623000,,,,,,
20210414,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4306429,78.63,76.61,78.24,10,13.143,0,0,92,240,0.95,,179216000,,,,,,
20210415,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4055143,78.63,76.61,78.24,11,11.714,0,0,82,242,0.98,,183536000,,,,,,
20210416,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,3748429,78.63,76.61,78.24,15,11.857,0,0,83,231,1.02,,187360000,,,,,,
20210417,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,3619714,78.63,76.61,78.24,16,12.714,0,0,89,227,1.05,,189809000,,,,,,
20210418,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,3540571,78.63,76.61,78.24,11,12,0,0,84,205,1.04,,192127000,,,,,,
20210419,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,3299143,78.63,76.61,78.24,10,12.143,0,0,85,191,0.98,,195022000,,,,,,
20210420,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,3332429,78.63,76.61,78.24,21,13.429,0,0,94,200,0.95,,198950000,,,,,,
20210421,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,3567857,78.63,76.61,78.24,6,12.857,0,0,90,182,0.9,,204191000,,,,,,
20210422,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,3955286,78.63,76.61,78.24,19,14,0,0,98,180,0.9,,211223000,,,,,,
20210423,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4103429,78.63,76.61,78.24,9,13.143,0,0,92,175,0.86,,216084000,,,,,,
20210424,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4357143,78.63,76.61,78.24,13,12.714,0,0,89,178,0.85,,220309000,,,,,,
20210425,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4682000,78.63,76.61,78.24,11,12.714,0,0,89,173,0.85,,224901000,,,,,,
20210426,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,4923857,78.63,76.61,78.24,11,12.857,0,0,90,175,0.87,,229489000,,,,,,
20210427,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,5289429,78.63,76.61,78.24,12,11.571,0,0,81,175,0.91,,235976000,,,,,,
20210428,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,5673429,78.63,76.61,78.24,20,13.571,0,0,95,185,0.95,,243905000,,,,,,
20210429,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6034286,78.63,76.61,78.24,13,12.714,0,0,89,187,0.94,,253463000,,,,,,
20210430,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6997143,78.63,76.61,78.24,16,13.714,0,0,96,188,0.9,,265064000,,,,,,
20210501,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,7156714,78.63,76.61,78.24,15,14,0,0,98,187,0.87,,270406000,,,,,,
20210502,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,7205286,78.63,76.61,78.24,11,14,0,0,98,187,0.82,,275338000,,,,,,
20210503,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,7202286,78.63,76.61,78.24,17,14.857,0,0,104,194,0.81,,279905000,,,,,,
20210504,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6945571,71.49,70.36,67.13,7,14.143,0,0,99,180,0.79,,284595000,,,,,,
20210505,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6531714,71.49,70.36,67.13,5,12,0,0,84,179,0.79,,289627000,,,,,,
20210506,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6324429,69.11,68.28,63.43,13,12,0,0,84,173,0.8,,297734000,,,,,,
20210507,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6166000,69.11,68.28,63.43,7,10.714,0,0,75,171,0.81,,308226000,,,,,,
20210508,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6740000,69.11,68.28,63.43,12,10.286,0,0,72,170,0.84,,317586000,,,,,,
20210509,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,6995571,69.11,68.28,63.43,11,10.286,0,0,72,170,0.86,,324307000,,,,,,
20210510,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,7579857,69.11,68.28,63.43,14,9.857,0,0,69,173,0.91,,332964000,,,,,,
20210511,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,8300286,69.11,68.28,63.43,16,11.143,0,0,78,177,0.94,,342697000,,,,,,
20210512,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,9235000,67.92,67.24,61.57,9,11.714,0,0,82,166,0.95,,354272000,,,,,,
20210513,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,,9882286,67.92,67.24,61.57,7,10.857,0,0,76,160,0.98,,366910000,,,,,,
20210514,0,0,0,2,1,0,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,2,2,2,1,0,0,2,2,0,2,2,2,2,2,2,2,0,0,,,,1,10343857,71.49,70.36,67.13,14,11.857,0,0,83,158,1.04,,380633000,,,,,,
20210515,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,-1,,0,,10771571,71.49,70.36,67.13,18,12.714,0,0,89,161,1.1,,392987000,,,,,,
20210516,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,11804429,72.68,71.41,68.98,25,14.714,0,0,103,175,1.13,,406938000,,,,,,
20210517,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,12718143,72.68,71.41,68.98,22,15.857,0,0,111,180,1.11,,421991000,,,,,,
20210518,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,13284571,72.68,71.41,68.98,14,15.571,0,0,109,187,1.07,,435689000,,,,,,
20210519,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,13605571,72.68,71.41,68.98,12,16,0,0,112,194,1.05,,449511000,,,,,,
20210520,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,14255429,72.68,71.41,68.98,24,18.429,0,0,129,205,1.06,,466698000,,,,,,
20210521,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,14672857,72.68,71.41,68.98,10,17.857,0,0,125,208,1.02,,483343000,,,,,,
20210522,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,14897857,72.68,71.41,68.98,19,18,0,0,126,215,1.02,,497272000,,,,,,
20210523,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,14845714,72.68,71.41,68.98,18,17,0,0,119,222,1.01,,510858000,,,,,,
20210524,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,15037429,72.68,71.41,68.98,15,16,0,0,112,223,1,,527253000,,,,,,
20210525,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,15860714,72.68,71.41,68.98,13,15.857,0,0,111,220,1.01,,546714000,,,,,,
20210526,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,16744571,72.68,71.41,68.98,19,16.857,0,0,118,230,1.02,,566723000,,,,,,
20210527,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,16808857,72.68,71.41,68.98,7,14.429,0,0,101,230,1.01,,584360000,,,,,,
20210528,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,17092571,72.68,71.41,68.98,16,15.286,0,0,107,232,1.05,,602991000,,,,,,
20210529,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,17671714,70.89,69.84,66.2,11,14.143,0,0,99,225,1.11,,620974000,,,,,,
20210530,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,18330571,70.89,69.84,66.2,27,15.429,0,0,108,227,1.2,,639172000,,,,,,
20210531,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,19173571,70.89,69.84,66.2,23,16.571,0,0,116,228,1.25,,661468000,,,,,,
20210601,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,19313429,66.13,65.68,66.2,24,18.143,0,0,127,238,1.28,,681908000,,,,,,
20210602,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,19729000,68.81,68.02,66.2,24,18.857,0,0,132,250,1.27,,704826000,,,,,,
20210603,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,19875143,68.81,68.02,66.2,24,21.286,0,0,149,250,1.25,,723486000,,,,,,
20210604,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,20213143,68.81,68.02,66.2,24,22.429,0,0,157,264,1.23,,744483000,,,,,,
20210605,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,20298714,68.81,68.02,66.2,30,25.143,0,0,176,275,1.23,,763065000,,,,,,
20210606,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,19815286,68.81,68.02,66.2,19,24,0,0,168,276,1.2,,777879000,,,,,,
20210607,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,18952286,68.81,68.02,66.2,33,25.429,0,0,178,294,1.19,,794134000,,,,,,
20210608,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,18150571,68.81,68.02,66.2,16,24.286,0,0,170,297,1.14,,808962000,,,,,,
20210609,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,17147143,68.81,68.02,66.2,21,23.857,0,0,167,299,1.13,,824856000,,,,,,
20210610,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,17401857,68.81,68.02,66.2,22,23.571,0,0,165,314,1.11,,845299000,622000000,,,43.07,,
20210611,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,17004286,71.19,70.1,69.91,35,25.143,0,0,176,333,1.11,5850649,863513000,,,,,,
20210612,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,16494000,71.19,70.1,69.91,34,25.714,0,0,180,356,1.08,5850649,878523000,,,,,,
20210613,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,16413000,71.19,70.1,69.91,23,26.286,0,0,184,352,1.02,5850649,892770000,,,,,,
20210614,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,15714286,71.19,70.1,69.91,20,24.429,0,0,171,349,0.98,5850649,904134000,,,,,,
20210615,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,16421143,76.55,74.79,78.24,21,25.143,0,0,176,346,0.98,5850649,923910000,,,,,,
20210616,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,2,2,2,0,0,,,,,17184857,76.55,74.79,78.24,19,24.857,0,0,174,341,0.98,5850649,945150000,,,,,,
